Minced meat pork-beef 1250g - Carrefour Discount - Carrefour Belgium;5.9;0;0;706;0;15.9;1.4
Bacon breakfast 100g - Carrefour BIO - Carrefour Belgium;0;0;0;1440;0;17.5;0
Ardennes sausage IGP 150g - Carrefour - Carrefour Belgium;1.2;0;0;1200;0;24;0.5
Bacon. breakfast. smoked. -25% salt - Carrefour - Carrefour Belgium;0.5;0;0;800;0;17.4;0.5
Pate poultry 150g - Carrefour - Carrefour Belgium;2.2;0;0;680;0;8.8;1.5
Pâté with figs and porto - Carrefour - Carrefour Belgium;1.5;0;0;600;0;13.6;0.5
Chicken gyros - Carrefour - Carrefour Belgium;5;0;0;253;0;12.3;2.7
Chicken ham;1.2;375;339;787;0;20;1
Pate. feta and dried tomatoes - Carrefour - Carrefour Belgium;8.4;0;0;710;0;8.9;7.7
Sausage. pork and beef sausage - Carrefour BIO - Carrefour Belgium;0.5;0;0;0;0;17;0
blood sausage with biscoff - Carrefour - Carrefour Belgium;8;0;0;600;0;10.1;4
Turkey mini skewers - Carrefour - Carrefour Belgium;1.9;0;0;434;0;22.9;0.4
Turkey pork roulade with pistachio nuts - Carrefour - Carrefour Belgium;1.3;0;0;904;0;15.6;1.3
Sausage. samba with ganda cheese - Carrefour - Carrefour Belgium;2.7;0;0;910;0;16.2;0.7
Sausage. samba with 4 peppers - Carrefour - Carrefour Belgium;3.2;0;0;830;0;15.5;1
Sausage. samba with herbs - Carrefour - Carrefour Belgium;3;0;0;882;0;15.5;0.8
Sausage. dry sausage nature - Carrefour - Carrefour Belgium;1.3;0;0;1960;0;32.1;0.5
Snack. poulet à l'italienne - Carrefour - Carrefour Belgium;1;0;0;400;0;23;0.1
Chicken fillet with goji berries and poppy seeds - Carrefour - Carrefour Belgium;1;0;0;700;0;18;0.6
Snack. chicken Indian style - Carrefour - Carrefour Belgium;1;0;0;900;0;23;0.1
Beef stew flemish-style - Carrefour - Carrefour Belgium;5.8;0;0;460;0;8.7;2.3
Pepper salami. 150g - Carrefour - Carrefour Belgium;4.5;0;0;1400;0;18.6;0.5
Pheasant without skin. roasted;0;400;310;100;0;32.5;0
Bruschetta tomatino turkey fillet - Carrefour - Carrefour Belgium;1;0;0;760;0;20;0.7
Italian raw ham. organic - Carrefour BIO - Carrefour Belgium;0;0;0;2100;0;25.8;0
Ham cooked with champagne and truffle - Carrefour Sélection - Carrefour Belgium;0.6;0;0;851;0;22.9;0.6
Duo Block Gänsestopfleber 80g - Carrefour - Carrefour Belgium;2.3;0;0;440;0;7.1;2.1
Minced meat pork-beef discount - Carrefour Discount - Carrefour Belgium;2.4;0;0;670;0;15;1
Salad. chicken andalouse 200g - Carrefour - Carrefour Belgium;4.5;0;0;560;0;11;4
Duo block of duck foie gras 40g - Carrefour - Carrefour Belgium;2;0;0;440;0;6.4;1.6
Minced meat pork/veal w/o salt/spices - Carrefour - Carrefour Belgium;0;0;0;220;0;17;0
Cocktail sausages. organic - Carrefour BIO - Carrefour Belgium;0.7;0;0;800;0;13;0.7
Slice of marinated pork - Carrefour - Carrefour Belgium;1.6;0;0;600;0;19;1.5
Ham from the ardennes - Carrefour - Carrefour Belgium;1.3;0;0;2040;0;28;0.5
Ham minced sliced - Delhaize - Delhaize groupe;1.2;0;0;750;0;20.5;0.2
Sausages wiener. 6 pieces - Carrefour - Carrefour Belgium;1;0;0;680;0;11;1
Sausages frankfurt. 5 pieces - Carrefour - Carrefour Belgium;1;0;0;680;0;11;1
Chicken chipolata nature - Carrefour - Carrefour Belgium;2;0;0;600;0;17;1
Breakfast bacon smoked. discount - Carrefour Discount - Carrefour Belgium;0.3;0;0;1200;0;15.3;0.3
breakfast bacon salted 250 g - Carrefour - Carrefour Belgium;0.5;0;0;1500;0;15.6;0.3
Chicken fillet without antibiotics - Carrefour - Carrefour Belgium;3.6;0;0;750;0;19.7;2.2
Meatballs without antibiotics - Carrefour - Carrefour Belgium;6;0;0;700;0;17.6;1.1
Bacon smoked without antibiotics - Carrefour - Carrefour Belgium;0;0;0;1272;0;18;0
Chicken strips wok - Carrefour - Carrefour Belgium;0.2;0;0;200;0;22.8;0.1
Chicken top legs parika - Carrefour - Carrefour Belgium;0.5;0;0;440;0;16;0.5
White tripe from Liège - Carrefour - Carrefour Belgium;4.7;0;0;640;0;9.8;0.5
White tripe no gluten - Carrefour - Carrefour Belgium;7.1;0;0;659;0;10.2;0.9
Wild boar sausage with mushrooms - Carrefour - Carrefour Belgium;1.5;0;0;841;0;14;0.8
Cooked ham - croque monsieur - Carrefour - Carrefour Belgium;0;0;0;0;0;17.2;0
Roasted Liege meatballs 4x85g - Carrefour - Carrefour Belgium;9;0;0;640;0;14;3.8
Turkey ham with parsley - Carrefour - Carrefour Belgium;1.5;0;0;760;0;17;0
Duroc ham - Carrefour - Carrefour Belgium;0.4;0;0;1240;0;29.7;0.3
Empty finch pig / calf - Carrefour - Carrefour Belgium;0;0;0;374;0;17.3;0
Serrano ham FQC - Carrefour Filière qualité - Carrefour Belgium;0.9;0;0;1330;0;30.4;0.9
Filet américain prepare from the chef with onion - Carrefour - Carrefour Belgium;1.9;0;0;400;0;13;1.6
Braised pork ham yore FQC - Carrefour Filière qualité - Carrefour Belgium;0;0;0;840;0;20;0
Salad. curry chicken 120g - Carrefour - Carrefour Belgium;2.2;0;0;538;0;9.3;1.8
Ham with bone FQC - Carrefour Filière qualité - Carrefour Belgium;0.6;0;0;792;0;21.6;0.6
Ham on the bone 150g - Carrefour - Carrefour Belgium;1;0;0;720;0;21.7;0.6
Ham oven baked tradition - Imperial - Imperial Meat Products;0.7;0;0;708;0;21.8;0.7
Salad. scandinave - Carrefour - Carrefour Belgium;2.4;0;0;509;0;8.7;1.1
Salad. smoked chicken - Delhaize - Delhaize groupe;1.8;0;0;380;0;13.7;1.1
Salad. meat salad 120g - Carrefour - Carrefour Belgium;2.2;0;0;574;0;4.4;1.6
Salad. chicken with pepper - Carrefour - Carrefour Belgium;4;0;0;611;0;12;2.3
Chicken skewer Texas - Carrefour - Carrefour Belgium;2;0;0;680;0;19.3;1.1
Smoked bacon 125g - Carrefour - Carrefour Belgium;0.5;0;0;1520;0;21;0.5
Smoked bacon -25% salt - Carrefour - Carrefour Belgium;0.5;0;0;800;0;17.4;0.5
Chorizo FQC 125g - Carrefour Filière qualité - Carrefour Belgium;3.4;0;0;1360;0;18;0.9
Filet d'Anvers 125g - Carrefour - Carrefour Belgium;0.7;0;0;1309;0;17.8;0.4
Filet d'Anvers 135g - Carrefour - Carrefour Belgium;0.6;0;0;1280;0;23;0.6
Saxe fillet 125g - Carrefour - Carrefour Belgium;0.3;0;0;1520;0;21;0.3
Saxony fillet. fat;0;455;198;1995;0;24;0
Chicken fillet with curry 125g - Carrefour - Carrefour Belgium;1.2;0;0;1000;0;19;0.8
Chicken fillet with herbs - Carrefour - Carrefour Belgium;0.8;0;0;680;0;19.5;0.7
Defatted ham 125g - Carrefour - Carrefour Belgium;0.8;0;0;736;0;20.4;0.8
Degreased ham - Aubel - Detry S.A.;0.1;0;21;560;0;21;0.1
Ham with Italian herbs 125g - Carrefour - Carrefour Belgium;0.8;0;0;736;0;20.4;0.8
Smoked bacon. 125g - Carrefour - Carrefour Belgium;0.9;0;0;1280;0;19.2;0.9
Smoked bacon. 2x100g - Carrefour - Carrefour Belgium;0.5;0;0;1200;0;17.4;0.5
Strasbourg meatloaf 125g - Carrefour - Carrefour Belgium;4.6;0;0;680;0;11.8;3
Meatloaf 125g - Carrefour - Carrefour Belgium;6.8;0;0;780;0;14;0.7
Meatloaf 150g - Carrefour - Carrefour Belgium;5.7;0;0;672;0;14;2
Country pâté 125g - Carrefour - Carrefour Belgium;2;0;0;760;0;11.5;0.6
Country Pâté 150g - Carrefour - Carrefour Belgium;1.2;0;0;0;0;14;0.4
Cream paté125g - Carrefour - Carrefour Belgium;2.5;0;0;800;0;10;0
Crépinettes 2 pieces - Carrefour - Carrefour Belgium;2;0;0;770;0;15;2
salami. with garlic 125g - Carrefour - Carrefour Belgium;0.7;0;0;1560;0;21;0.7
Salami fin bec 125g - Carrefour - Carrefour Belgium;1.4;0;0;1400;0;22.3;0.9
Salami Finbec - Imperial - Imperial Meat Products;0.1;0;0;1185;0;18.5;0.1
Salami. without garlic 125g - Carrefour - Carrefour Belgium;0.7;0;0;1560;0;21;0.2
Luncheon ham. 125g - Carrefour - Carrefour Belgium;5;0;0;760;0;10.5;1.1
Luncheon meat Delhaize - Delhaize - Delhaize groupe;5.5;0;0;850;0;12.5;2.5
Veal sausage. 125g - Carrefour - Carrefour Belgium;4.8;0;0;800;0;11;1.2
Veal sausage. slices - Delhaize - Delhaize groupe;4.5;0;0;800;0;11.5;0.9
Ham with bone discount - Carrefour Discount - Carrefour Belgium;0.7;0;0;747;0;22;0.7
sausage. samba spicy - Carrefour - Carrefour Belgium;5.4;0;0;833;0;15.1;2.3
Fuet. extra 170g - Carrefour - Carrefour Belgium;0.5;0;0;1800;0;31.7;0.5
Gallia dry cured ham - Imperial - Imperial Meat Products;0.4;0;0;2203;0;27.9;0.4
Ham of teruel. AOP - Carrefour - Carrefour Belgium;1.3;0;0;2040;0;33;0.7
Ham off the bone. cooked;0.7;339;163;750;0;21.5;0.7
Mortadella 150g - Carrefour - Carrefour Belgium;0;0;0;1040;0;17;0
Mortadella Bologna I.G.P. - Carrefour Sélection - Carrefour Belgium;0.7;0;0;1000;0;16.5;0.7
Salame nostrano 120g - Carrefour - Carrefour Belgium;0;0;0;1760;0;29;0
Ham. gran antipasto 130g - Carrefour - Carrefour Belgium;0;0;0;1840;0;28;0
Pancetta. 120g - Carrefour - Carrefour Belgium;0;0;0;1080;0;14;0
Paris with garlic smoked - Herta - Nestlé Belgilux S.A.;0.6;0;0;920;0;17.5;0.6
Italian sausage with fennel. 120g - Carrefour - Carrefour Belgium;0.8;0;0;1400;0;24;0
Italian raw ham. prosciutto crudo - Carrefour - Carrefour Belgium;0;0;0;2000;0;29;0
Italian ham. 100g express - Carrefour - Carrefour Belgium;0;0;0;2400;0;29;0
Ganda ham. 100g express - Carrefour - Carrefour Belgium;0.5;0;0;2200;0;30;0.5
Salami. Farmer's ring 100g - Carrefour - Carrefour Belgium;2.2;0;0;1400;0;18.5;0.6
Serrano ham. express - Carrefour Filière qualité - Carrefour Belgium;0.5;0;0;2120;0;31;0.5
Bacon natur 2x100g - Carrefour - Carrefour Belgium;0.5;0;0;1200;0;17.4;0.5
Smoked bacon strips 2x100g - Carrefour - Carrefour Belgium;0.5;0;0;1200;0;17.4;0.5
Cooked ham. 6 thick slices - Carrefour - Carrefour Belgium;0.3;0;0;930;0;21.4;0.3
Sausage. garlic Discount - Carrefour Discount - Carrefour Belgium;4;0;0;600;0;10;0.3
Breakfast bacon 365 - Delhaize - 365 - Delhaize groupe;0.5;0;0;960;0;14.7;0.5
Salad. chicken. tomato/basil - Delhaize - Delhaize groupe;3.5;0;0;490;0;11;2
Ham. serrano sliced maxi pack - Delhaize - Delhaize groupe;0.2;0;0;2100;0;31;0.2
Minced meat. poultry. seasoned. raw;0;363;173;891;0;17.8;0
Minced meat. roasted;6.2;349;298;500;0;13.5;1.6
Meatballs. Liège meatballs - Delhaize - Delhaize groupe;8.6;0;0;900;0;13.1;8.6
Nuggets. chicken cheese - Iglo - Iglo Belgium SA/NV;22.4;0;0;470;0;14.8;0.6
Nuggets. chicken nuggets - Iglo - Iglo Belgium SA/NV;22;0;0;480;0;14.3;0.5
Strasbourg sliced ??bread 365 - Delhaize - 365 - Delhaize groupe;5;0;0;880;0;11;1
Minced meat. beef. unseasoned. raw;0;346;198;66;0;20;0
Minced meat. beef-pork. seasoned. raw;0;319;163;631;0;17.9;0
Meatloaf. coarse grain;5;286;234;800;0;14.5;1.1
Meatloaf. fine - Saint Alby - Lidl Belgium GmbH;5.1;0;0;600;0;12.9;1.1
Sausage. ardenner marcachouffe with garlic - Marcassou - Champlon Salaison S.A.;3.5;0;0;1574;0;26;3.5
Sausage. poultry. raw;0;380;177;310;0;18.9;0
Sausage. prague ring 125g - Carrefour - Carrefour Belgium;5.3;0;0;640;0;11.2;1.5
Salami;0.3;293;0;1370;0;19.8;0.2
Salami 120g - Weight Watchers - Imperial Meat Products;0.2;0;0;1151;0;21;0.1
Pâté. country style;2.5;318;306;708;0;14.9;1
Paté. cranberry - Delhaize - Delhaize groupe;14;0;0;600;0;11;8.3
Pâté. liver pasty;3.2;0;0;0;0;12.2;2.2
paté. Liver paté in slices - Delhaize - Delhaize groupe;2.6;0;0;840;0;12.4;2.2
Sausages. slices d'Apéro - Marcassou - Champlon Salaison S.A.;0.1;0;0;1631;0;25;0.1
Head cheese piece - Delhaize - Delhaize groupe;1;0;0;600;0;14;0.3
Head cheese tomato - Dulano - Lidl Belgium GmbH;4;0;0;400;0;11;3
Ham. Ibérico de cebo - Carrefour Sélection - Carrefour Belgium;1;0;0;2160;0;33;0.5
Meatballs with pork - Carrefour Discount - Carrefour Belgium;11;0;0;880;0;12;1.3
Ham with Italian Herbs - Carrefour Sélection - Carrefour Belgium;1.3;0;0;652;0;22;1.3
Meatballs nature - Carrefour - Carrefour Belgium;3.8;0;0;356;0;7;0.1
Meatballs old-fashioned way - Carrefour - Carrefour Belgium;5.3;0;0;640;0;12.6;1.7
Chorizo iberico cebo - Carrefour Sélection - Carrefour Belgium;1.7;0;0;1200;0;23;0.5
Liver cream - Zwan - Unilever Belgium N.V.;1.9;0;0;750;0;11.3;1.4
Liver pie 43g - Zwan - Unilever Belgium N.V.;3.3;0;0;790;0;11.4;0.6
Sauerkraut. package - Delhaize - Delhaize groupe;1.5;0;0;700;0;8.7;0.4
Sausage lunch - Delhaize - Delhaize groupe;4.9;0;0;660;0;15.4;0.7
Pork. loin. roasted;0;433;225;285;0;28.3;0
Pork. mignonnet. grilled;0;0;218;0;0;25.3;0
Bacon. smoked. salted;0.5;337;245;1532;0;22.7;0.2
Bacon. streaky bacon sliced - Delhaize - Delhaize groupe;2.5;0;0;1380;0;37.7;0.1
Ham. raw. smoked;0.5;320;245;1944;0;24.4;0.3
Ham. raw. type Serrano;0.2;544;281;2200;0;27;0.1
Ham. cooked. Meesterlyck;0.7;308;261;747;0;21.1;0.7
Ham. cooked. organic - Carrefour BIO - Carrefour Belgium;2.3;0;0;820;0;20.7;2.3
Sausage. white. cooked;8.8;182;57;637;0;10;1.1
Sausages country dried;1.4;490;360;1591;0;23;1.4
Sausage. Luncheon meat veal;4.5;127;150;900;0;11.5;0.9
Sausage. marcachouffe 30% MG 200g - Imperial - Imperial Meat Products;0.2;0;0;1887;0;29.8;0.1
Luncheon sausage 90g - Aoste Authentique - Imperial Meat Products;3.4;0;0;880;0;10;1.3
Salami d'Ardenne with garlic sliced n°52 - Delhaize - Delhaize groupe;0.2;0;0;1800;0;25.6;0.1
Ham. cooked Superano - Superano Cotto - Grega B.V.B.A.;0;0;0;400;0;21;0
Beef. smoked. fillet;0.6;268;190;3100;0;22.9;0
Black forest ham 125g - Carrefour - Carrefour Belgium;1;0;0;880;0;26;0.2
Luncheon meat. ham;2.9;158;0;900;0;11;0.9
Luncheon sausage - traiteur - Carrefour - Carrefour Belgium;2.9;0;0;752;0;11;0.7
Ham. shoulder. cooked;0;375;192;863;0;18.2;0
Ham. shoulder. cooked. defatted in slices - Delhaize - Delhaize groupe;0.2;0;0;960;0;20.2;0.2
Breakfast bacon. smoked;0.5;359;295;1033;0;16.9;0.5
Brochette. beef mini - Carrefour - Carrefour Belgium;0;0;0;0;0;23.4;0
Chicken breast 100% - Aoste Feuilletine - Imperial Meat Products;1.6;0;0;1009;0;21;1.4
Ham. cooked Masterly 90g - Aoste Feuilletine - Imperial Meat Products;0.3;0;0;951;0;19;0.3
Chicken breast sliced 365 - Delhaize - 365 - Delhaize groupe;2.5;0;0;800;0;16;0.1
Salami. royal salami - Delhaize - Delhaize groupe;0.1;0;0;1400;0;18.2;0.1
Salami. Salame Felino IGP sliced - Delhaize - Delhaize groupe;0.5;0;0;1700;0;30.5;0.5
Sausages. Ardennes without garlic 270g - Marcassou - Champlon Salaison S.A.;0.1;0;0;1631;0;25;0.1
Sausage. dry sausage with Reblochon - Delhaize - Delhaize groupe;2.9;0;0;1200;0;29.2;2.9
Sausages. Ardennes without garlic 225g - Marcassou - Champlon Salaison S.A.;0.1;0;0;1631;0;25;0.1
Sausage. Ardenner marcachouffe without garlic - Marcassou - Champlon Salaison S.A.;3.5;0;0;1574;0;26;3.5
Sausages. Ardennes with garlic 225g. 270g - Marcassou - Champlon Salaison S.A.;0.1;0;0;1631;0;25;0.1
Ham. Ardenner ham 80g - Marcassou - Champlon Salaison S.A.;0.2;0;0;2100;0;26;0.2
Ham. Ardennes ham 20g - Souvenir du Terroir - Carrefour Belgium;2.7;0;0;1800;0;24;0
Salami. Turkey Dindo 230g - Bistro - Imperial Meat Products;0.2;0;0;2164;0;31;0.2
Salami patron 230g - Bistro - Imperial Meat Products;0.2;0;0;1613;0;25.3;0.2
Salami patron pure pork atmos - Bistro - Imperial Meat Products;0.3;0;0;1783;0;24.4;0.3
Ham. cooked. barbecue small Masterly - Imperial - Imperial Meat Products;0.7;0;0;747;0;21.5;0.7
Filet de Saxe - Imperial - Imperial Meat Products;0.3;0;0;1442;0;26;0.3
Filet de Saxe 100g - Saint Alby - Lidl Belgium GmbH;1.5;0;0;1360;0;22.4;0.9
Ham. country style. deboned. smoked - Imperial - Imperial Meat Products;0.6;0;0;2085;0;24.4;0.6
Ham. Cobourg. young extra sweet smoked - Imperial - Imperial Meat Products;0.5;0;0;1760;0;24;0.5
Ham. Teruel ham sliced - Delhaize - Delhaize groupe;1.2;0;0;1600;0;30.9;1.2
Ham. wellness - Aubel - Detry S.A.;0.1;360;0;600;0;25.6;0.1
Ham. cooked. Leielander Masterly - Imperial - Imperial Meat Products;0.7;0;0;747;0;21.5;0.7
Luncheon sausage red - Cornby - Dacor;2.6;0;0;787;0;10.7;1.1
Luncheon sausage with garlic - Cornby - Dacor;2.6;0;0;787;0;10.7;1.1
Meatloaf - Cornby - Dacor;3.4;0;0;815;0;13.2;2.1
Meatloaf 150g - Herta - Nestlé Belgilux S.A.;5;0;0;940;0;16.7;2.6
Sausage. Pariser - Cornby - Dacor;2.2;0;0;756;0;14;1.3
Sausage. ail 300g - Delhaize - Delhaize groupe;4.7;0;0;1020;0;12.3;2.2
Chickenbreast. grilled - Cornby - Dacor;1.4;0;0;1125;0;16.9;0.7
Pate. block - Cornby - Dacor;3.2;0;0;874;0;12.7;3.2
Pate. country pâté traiteur - Carrefour - Carrefour Belgium;3;0;0;680;0;11;1.2
Salami pure pork - Bistro - Imperial Meat Products;0.3;0;0;1783;0;24.4;0.3
Salami pure pork 90g - Aoste Feuilletine - Imperial Meat Products;0.1;0;0;1441;0;24;0.1
Salami milano - Imperial - Imperial Meat Products;0.7;0;0;1385;0;17.6;0.7
Salami Milano sliced - Delhaize - Delhaize groupe;0.6;0;0;1500;0;26.5;0.6
Ham. cooked. traditional. mandolino - Imperial - Imperial Meat Products;1.2;0;0;747;0;20.5;1.2
Chickenfillet maison - Cornby - Dacor;1.6;0;0;1009;0;20.9;1.4
Salami. turkey pepino - Imperial - Imperial Meat Products;0.2;0;0;1377;0;23.1;0.2
Salami. turkey pepino - Imperial - Imperial Meat Products;0.2;0;0;1377;0;23.1;0.2
Ham with bone. Leielander Masterly - Imperial - Imperial Meat Products;0.7;0;0;747;0;21.5;0.7
Salami gelderland country ring sausage - Imperial - Imperial Meat Products;0.1;0;0;1469;0;22.8;0.1
Salami popular without garlic - Imperial - Imperial Meat Products;0.1;0;0;1294;0;19.1;0.1
Ham. cooked. braised leielander masterly - Imperial - Imperial Meat Products;0.7;0;0;747;0;21.5;0.7
Turkey breast maison - Cornby - Dacor;1;0;0;757;0;21.3;1
Turkey chiffonade with herbs 125g - Carrefour - Carrefour Belgium;0.5;0;0;780;0;21;0.5
Salami Kalabasja - Imperial - Imperial Meat Products;0.1;0;0;1180;0;18.5;0.1
Salami light in slices - Delhaize - Delhaize groupe;1;0;0;1200;0;28;1
Salami. peppered eecloonaar - Imperial - Imperial Meat Products;1;0;0;1266;0;20;0.3
Salami without garlic Swing - Imperial - Imperial Meat Products;0.1;0;0;1294;0;19.1;0.1
Salami. horse Pikanti - Imperial - Imperial Meat Products;0.5;0;0;1338;0;21.5;0.5
Salami. horsemeat. Boulogne;3.3;351;175;1400;0;20;1.8
Salami. gelderland country ring butcher's label - Imperial - Imperial Meat Products;0.1;0;0;1469;0;22.8;0.1
Smoked sausage - Sainte Alliance - Schots N.V.;6.7;0;0;0;0;11.8;0
Smoked sausage 250g - Carrefour - Carrefour Belgium;1;0;0;900;0;15;0.3
Chorizo mild - Carrefour - Carrefour Belgium;1.1;0;0;1400;0;21;0.5
Chorizo spicy FQC - Carrefour Filière qualité - Carrefour Belgium;0.7;0;0;1320;0;20;0
Ham. cooked ham of Westphalia in slices - Delhaize - Delhaize groupe;1;0;0;800;0;21;1
Ham. Smoked sliced - Delhaize - Delhaize groupe;0.5;0;0;2400;0;24;0.5
Ham. smoked Superior - Herta - Nestlé Belgilux S.A.;0.4;0;0;760;0;21;0.4
Pork loin. braised 4 large slices - Delhaize - Delhaize groupe;1.8;0;0;800;0;19;1.8
Sausage. garlic. chicken Chicken saveloy 2 parts - Delhaize - Delhaize groupe;2.4;0;0;890;0;13.2;1.4
Ham. ham heart - Delhaize - Delhaize groupe;0.9;0;0;760;0;23;0.9
Ham. ham Masterly - Ancienne Belgique - Lidl Belgium GmbH;0.7;0;0;750;0;20.6;0.7
Ham. ham off the bone cooked in sliced n°39 - Delhaize - Delhaize groupe;0.7;0;0;750;0;21.5;0.7
Bacon. crispy smoked streaky - Delhaize - Delhaize groupe;3;0;0;2800;0;51.7;2.8
Ham. cooked. degreased in slices - Delhaize - Delhaize groupe;1;0;0;800;0;21.5;1
Filet de Saxe smoked - Delhaize - Delhaize groupe;1;0;0;1600;0;23;1
Filet de Saxe Wellness - Aubel - Detry S.A.;0.3;0;0;980;0;23.7;0.3
Ham. julienne - Delhaize - Delhaize groupe;3;0;0;800;0;21;3
Ham. lomo - Carrefour Filière qualité - Carrefour Belgium;1.2;0;0;2330;0;35.2;0.9
Ham. Cobourg. smoked in slice - Delhaize - 365 - Delhaize groupe;0.5;0;0;2400;0;24;0.5
Pâté crème in sliced - Delhaize - Delhaize groupe;2.4;0;0;870;0;12.7;2.4
pate in block 30g - Carrefour - Carrefour Belgium;2.6;0;0;840;0;12;2.2
Salami without garlic 150g - Lemaître - Delhaize groupe;0.9;0;0;1800;0;22.9;0.1
Ham. Italian in slices. prosciutto crudo - Delhaize - Delhaize groupe;0.2;0;0;2400;0;28.2;0.1
Bacon. smoked bacon with rind and creak - Delhaize - Delhaize groupe;0.4;0;0;1100;0;17.5;0.1
Salted bacon in slices - Delhaize - Delhaize groupe;0.4;0;0;1100;0;17.5;0.1
Salty bacon thick slices - Carrefour - Carrefour Belgium;0.3;0;0;1200;0;17;0.3
Bacon. smoked bacon strips - Delhaize - Delhaize groupe;1;0;0;1600;0;20.6;1
Luncheon sausage in slices - Delhaize - Delhaize groupe;1.2;0;0;750;0;12.3;0.4
Ham cooked. traditional n°36 - Delhaize - Delhaize groupe;0.7;0;0;750;0;21.5;0.7
Sausage. Strasbourg - Delhaize - Delhaize groupe;5;0;0;800;0;12;1
Sausage. table sausage 400g. 650g - Marcassou - Champlon Salaison S.A.;0.2;0;0;1577;0;21;0.1
Salami. Napoli 100g - Delhaize - Delhaize groupe;1.5;0;0;1100;0;24;1.5
Salami. pain d'Ardenne;0.1;493;322;1647;0;28.2;0.1
Salami. Spinata Romana - Delhaize - Delhaize groupe;0.5;0;0;1700;0;30.5;0.5
Salami. Spinata romana 120g - Carrefour Sélection - Carrefour Belgium;0.1;0;0;1600;0;27;0.1
Bacon. smoked bacon without rind sliced - Delhaize - Delhaize groupe;0.3;0;0;1200;0;22;0.2
Salami chorizo Ibérico de cebo - Delhaize - Taste of Inspirations - Delhaize groupe;1.7;0;0;1500;0;27;0.7
Ham. oven baked in slices - Delhaize - Delhaize groupe;0.5;0;0;600;0;21.6;0.5
Ham. cooked. traditional;0.7;397;212;750;0;21.5;0.7
Ham. cooked. traditional sliced 365 - Delhaize - 365 - Delhaize groupe;1;0;0;800;0;21.5;1
Pâté crème 125g - Lemaître - Delhaize groupe;4.5;0;0;900;0;9.6;1.2
Pâté crème 150g - Aoste Authentique - Imperial Meat Products;4.5;0;0;669;0;11;3.1
Ham. Pata Negra Jamones - Delhaize - Taste of Inspirations - Delhaize groupe;1.3;0;0;1650;0;29.4;1
Salami chorizo. spicy campesino - Delhaize - Delhaize groupe;0.8;0;0;1200;0;23.4;0.8
Ham. Pata Negra Cana de Lomo - Delhaize - Taste of Inspirations - Delhaize groupe;0.7;0;0;1250;0;36.7;0.7
Grison meat sliced - Delhaize - Delhaize groupe;1.5;0;0;1900;0;38;1
Grison meat. dried;1.3;582;267;1900;0;39.5;1
Paste. pheasant block - Delhaize - Delhaize groupe;1.1;0;0;630;0;15;1
Paste. pheasant crust pie - Delhaize - Delhaize groupe;11.7;0;0;700;0;14.6;2.5
Ham. smoked Ardenner fillet 100g - Marcassou-Delhaize - Imperial Meat Products;0.9;0;0;1778;0;28.1;0.9
Luncheon sausage in block - Lemaître - Delhaize groupe;7;0;0;900;0;11;1.1
Smoked bacon in cubes 200g - Lemaître - Delhaize groupe;1;0;0;1400;0;14;1
Smoked bacon in cubes economy pack. maxi pack - Delhaize - Delhaize groupe;0.5;0;0;1280;0;19;0.5
Salami. sliced ??pork pure rosette - Delhaize - Delhaize groupe;0.4;0;0;1980;0;26.1;0.4
Filet d'Anvers;0.8;459;241;1660;0;21.9;0.7
Filet d'Anvers 80g - Dulano - Lidl Belgium GmbH;0.9;0;0;1400;0;22.9;0.9
Chicken fillet with garden herbs slices - Delhaize - Delhaize groupe;1;0;0;830;0;20.7;1
Bacon. smoked bacon thinly sliced - Delhaize - Delhaize groupe;1.9;0;0;1100;0;22.6;1.2
Rolled meat of turkey in sliced - Delhaize - Delhaize groupe;1.3;0;0;890;0;15.8;1.3
Chicken breast in sliced - Delhaize - Delhaize groupe;1.5;0;0;720;0;19;1.1
Chicken fillet with herbs from the garden. sliced - Delhaize - Delhaize groupe;1.5;0;0;720;0;19;1.1
Ham baked in oven in slices - Delhaize - Delhaize groupe;2.3;0;0;800;0;18.5;2.3
Chicken fillet sliced - Delhaize - Delhaize groupe;1.2;0;0;1120;0;18.9;0.8
Chicken fillet sliced bio - Delhaize - BIO - Delhaize groupe;2;0;0;720;0;20;2
Snack. aperitif. chorizo - Delhaize - Delhaize groupe;2.6;0;0;1300;0;24.2;1.2
Chicken fillet. Mediterranean. Jalapeno slices - Delhaize - Delhaize groupe;1.2;0;0;1120;0;18.9;0.8
Sausage. ordinary White tripe - Aubel - Detry S.A.;2.5;0;16;470;0;10;0
Sausage. ordinary Blood tripe - Aubel - Detry S.A.;1.7;0;10;640;0;13;0.9
Pâté baked in oven - Aubel - Detry S.A.;2.5;0;31;580;0;16.5;0
Pâté baked in oven in slices - Delhaize - Delhaize groupe;2.5;0;0;590;0;16;1
Headcheese from Ghent - Aubel - Detry S.A.;1.1;0;7;400;0;14;0
Headcheese in tomato sauce;4;0;0;710;0;13.9;2.7
Fillet of Bastogne - Aubel - Detry S.A.;0.5;0;23;1500;0;25.5;0
Fillet of Saxony without antibiotics - Carrefour - Carrefour Belgium;0.8;0;0;1330;0;24.1;0.5
Salad. chicken in spanish way - Delhaize - Delhaize groupe;3;0;0;310;0;11.2;1.5
Meatballs in tomato sauce 210g - Zwan - Unilever Belgium N.V.;6.3;0;0;558;0;7.2;2.7
